CIF_ID,Prediction,Target
BiVSb-BiTeI-NM,0.2323636710643768,0.2260288447141647
Ru2Te2-FeSe-NM,-0.0145516991615295,-0.0907606109976768
MnS2-GeS2-NM,-0.2357377111911773,-0.2276217937469482
Zr2Se6-TiS3-NM,-1.1333404779434204,-1.0780302286148071
Re4Se8-ReS2-NM,-0.3709021806716919,-0.4023829996585846
Cr2Br4-WTe2-FM,-0.6133050918579102,-0.699199378490448
Hf4N3-Ti4C3-NM,-1.1393940448760986,-1.1849546432495115
Ir2S2-GaSe-NM,-0.0531485974788665,-0.0155763300135731
Cu2Br2Se2-FeOCl-NM,-0.1271556317806244,-0.1129268407821655
Cu2S2-AuSe-NM,-0.0701134204864502,-0.0857705175876617
Zn2Br2-FeSe-NM,-0.0521230995655059,-0.0588129982352256
H2Si2-CH-NM,0.006102055311203,0.0052125281654298
Mn2I2N2-FeOCl-FM,-0.0292579233646392,-0.0778306499123573
ZrSTe-MoSSe-NM,-1.1163744926452637,-1.1194067001342771
BiBrSe-BiTeI-NM,-0.6241870522499084,-0.5824785828590393
Zr2C-CdI2-AFM,0.0768569409847259,-0.0848692059516906
W2Cl2O2-FeOCl-NM,-1.1364461183547974,-1.0844346284866333
Co2Br2Se2-FeOCl-NM,-0.3181328177452087,-0.3749384880065918
Cu2I2-FeSe-NM,-0.0867286026477813,-0.1580881476402282
CoS2-GeS2-NM,-0.0151651203632354,0.0146255502477288
Os2Te2-CH-NM,0.4816722571849823,0.4022940397262573
Re2Se2-CH-NM,0.3828528225421905,0.2096419185400009
Mo2Cl6-BiI3-AFM,-0.9340202808380128,-0.9124976992607116
VSSe-BiTeI-FM,-0.8387501239776611,-0.7794826030731201
SnO2-CdI2-NM,-1.4127857685089111,-1.5479166507720947
Sc2Br4-CdI2-NM,-1.644236445426941,-1.5717202425003052
RuCl2-MoS2-FM,0.1446516811847686,0.0580829791724681
V2S2-NiSe-NM,-0.5301461219787598,-0.5897157788276672
Rh2Se2-FeSe-NM,-0.2321938723325729,-0.3058635890483856
Zn2Te2-PbSe-NM,0.0305984616279602,0.034564658999443
Hg2I2N2-FeOCl-NM,1.2194823026657104,1.124813437461853
V2Te2-NiSe-NM,-0.1122009754180908,-0.1359486430883407
NbBrCl-BiTeI-NM,-0.8223235011100769,-0.8383432030677795
V2S2-CH-NM,-0.7158845663070679,-0.7686285972595215
TaBr2-GeS2-NM,-0.1050640940666198,-0.2027970403432846
Pb2P2S6-MnPSe3-NM,-0.4887421131134033,-0.3990611433982849
W2Se2-GaS-NM,0.204515665769577,0.2118658870458603
CrAsSb-MoSSe-NM,0.2954222857952118,0.245458498597145
Mo2S4-MnS2-AFM,0.0838769376277923,0.1379051059484481
MoSe2-GeS2-FM,-0.0984680652618408,-0.0703838989138603
CrMo3S8-CrW3S8-NM,-0.7942301630973816,-0.847681999206543
PdBr2-CdI2-FM,-0.1560138165950775,-0.2260754406452179
Nb2Br2-FeSe-NM,0.0453793704509735,-0.0168007537722587
Sc2H2NO2-Ti2CH2O2-NM,-2.031338214874268,-1.9007012844085691
ZrClI-MoSSe-NM,-1.2071974277496338,-1.2286046743392944
In2P2Se6-MnPSe3-NM,-0.2917362153530121,-0.214048221707344
TaBr2-MoS2-NM,-0.3324753046035766,-0.383580595254898
SrCl2-CdI2-NM,-2.4146103858947754,-2.468200445175171
InAs-GeSe-NM,0.1591702401638031,0.1438054144382476
Mo3WS8-CrW3S8-NM,-0.8926811218261719,-0.9117700457572936
IrBr2-CdI2-NM,0.2141766846179962,0.2192457765340805
Bi2Ti-MoS2-NM,0.019353836774826,0.0030742399394512
W2I6-BiI3-AFM,0.0374831855297088,0.0568715147674083
Hg2Cl2-FeSe-NM,-0.1885968446731567,-0.1474936306476593
W2Te2-CH-NM,0.3752228915691376,0.297271192073822
Co2Te2-GaS-NM,0.2900541126728058,0.2548094689846039
HfCl2-MoS2-NM,-1.5655063390731812,-1.5400636196136477
In2Br2Se2-FeOCl-NM,-0.6751301288604736,-0.6569135785102844
AsITe-BiTeI-NM,-0.2017481923103332,-0.1240156292915344
AsBrSe-BiTeI-NM,-0.317866712808609,-0.2942768633365631
CrSb2-MoS2-FM,0.3248558938503265,0.3125817775726318
Cr2Cl6-TiCl3-AFM,-0.9754987955093384,-0.9368390440940856
ZrAsSb-BiTeI-NM,-0.1976931095123291,-0.2132414579391479
Pt2O2-GaS-NM,0.3243667185306549,0.2501470744609833
V2O4-WTe2-FM,-2.1225719451904297,-2.208681344985962
FeSe2-CdI2-FM,-0.2620735764503479,-0.2544137239456177
Co2Se2-GaS-NM,0.121007353067398,0.1006774082779884
Zr2Cl2O2-FeOCl-NM,-2.501281976699829,-2.4664905071258545
Cr2Te2-CH-AFM,0.0328854918479919,-0.0034564218949526
Pt2I2-CH-NM,0.2925111949443817,0.3158723711967468
V2C-CdI2-NM,0.442363291978836,0.3366457819938659
AsClTe-MoSSe-NM,-0.2529218196868896,-0.1451150923967361
HfI2-MoS2-NM,-0.6194581985473633,-0.6745516061782837
NbSb2-CdI2-NM,0.0397348701953887,-0.0055799069814383
Mo2Cl2S2-FeOCl-AFM,-0.5881496667861938,-0.5274291038513184
Hf2Cl6-TiCl3-FM,-1.5767436027526855,-1.610114336013794
Fe2I2-FeSe-AFM,0.3985204994678497,0.3855030536651611
Hf2Zr2Se8-CrWS4-NM,-1.2385225296020508,-1.2002965211868286
CaI2-MoS2-NM,-1.5225114822387695,-1.558883786201477
Ta2F2-CH-NM,-1.8787925243377688,-1.8060874938964844
HfCl2-GeS2-NM,-1.1560450792312622,-1.1006122827529907
Co2Se2-CH-NM,-0.1702208220958709,-0.2246638238430023
Tl2Br2-ISb-NM,-0.817654013633728,-0.8157907724380493
TiBrCl-MoSSe-NM,-1.289157152175903,-1.3259210586547852
SnS2-GeS2-NM,-0.3585987985134125,-0.3192344009876251
HfTe2-MoS2-NM,-0.6500028371810913,-0.6972706317901611
MoI2-CdI2-FM,0.2116473019123077,0.1820092946290969
Ti4F2N3-Ti4C3O2-NM,-2.2423324584960938,-2.180258750915528
Co2O2-PbSe-AFM,-0.3890785574913025,-0.4362367987632751
Mn2S4-MnS2-AFM,-0.3000621497631073,-0.2986381649971008
Hf3H2N2O2-Ti3C2H2O2-NM,-1.5644538402557373,-1.551745891571045
Cr3WSe8-CrW3S8-NM,-0.4940730929374695,-0.5034050941467285
V3F2N2-Ti3C2O2-NM,-1.56782066822052,-1.5461359024047852
Sc2N-CdI2-NM,-0.9105403423309326,-0.8082557916641235
GeS2-GeS2-NM,-0.3160567283630371,-0.2976508736610412
S2Sb-MoS2-NM,0.0874498784542083,0.1342339664697647
Li2Mn-MoS2-FM,0.5129925012588501,0.4422225058078766
ISbTe-MoSSe-NM,-0.1466700434684753,-0.1277948766946792
CoI2-MoS2-FM,0.1559936702251434,0.1340031325817108
YBr2-MoS2-FM,-1.6985667943954468,-1.7282114028930664
BiNbAs-MoSSe-NM,0.056094616651535,0.0312471035867929
Ni2S2-CH-NM,-0.2303644865751266,-0.3363526165485382
Ag2Br6-AgBr3-NM,0.0572752654552459,0.0082506407052278
CuI2-CdI2-NM,0.0188086032867431,-0.0511727593839168
Cu2Cl6-BiI3-AFM,-0.3150113224983215,-0.2987179458141327
SnI2-MoS2-NM,-0.4054010212421417,-0.4539218842983246
MoBrCl-MoSSe-NM,-0.0515394806861877,-0.0973410531878471
HfS2-MoS2-NM,-1.340611219406128,-1.375412940979004
Pt2P2Se6-Undefined-NM,-0.205943614244461,-0.1431537121534347
Cr2Br2N2-FeOCl-FM,-0.3967809975147247,-0.4331310391426086
MoSb2-MoS2-NM,0.2376762926578521,0.1954342573881149
Mn3F2N2-Ti3C2O2-FM,-0.8459954261779785,-0.8380358815193176
Hf4C3O2-Ti4C3O2-NM,-1.5695841312408447,-1.6791056394577026
Os2I2-CH-NM,0.9312933683395386,0.8082695603370667
YI2-MoS2-FM,-1.260917067527771,-1.3055450916290283
Mo2Cl2O2-FeOCl-NM,-1.227606177330017,-1.238810420036316
Mo2Br4-WTe2-FM,-0.2549731135368347,-0.1795772463083267
Co2Br2-FeSe-AFM,0.2598786056041717,0.2595582008361816
AuSe2-MoS2-NM,0.3332283198833465,0.3617847859859466
W2CO2-Ti2CO2-NM,-0.9441423416137696,-0.9355311393737792
Ti4N3O2-Ti4C3O2-NM,-2.174383640289306,-2.1274254322052
In2Se2-PbSe-NM,-0.2274830192327499,-0.2145578116178512
Sn2I2O2-FeOCl-NM,-0.7845202684402466,-0.8427588939666748
Os2S4-WTe2-NM,-0.2384200543165207,-0.2995514571666717
Mo2F2-FeSe-AFM,-0.1421265602111816,-0.2472333908081054
FeCl2-GeS2-FM,-0.6975501179695129,-0.7040701508522034
Ru2I2S2-FeOCl-NM,-0.1463754177093505,-0.1767401099205017
Ga2S2-GaSe-NM,-0.6780291795730591,-0.6598396301269531
Ni2Se2-CH-NM,-0.1833074986934662,-0.2631644904613495
CuBr2-CdI2-FM,-0.2071445882320404,-0.2696147561073303
Ag2Br2-FeSe-NM,-0.2428822815418243,-0.3304484486579895
Cr2Mo2S8-CrWS4-NM,-0.7705433368682861,-0.7793759107589722
HfSb2-CdI2-NM,-0.1205971240997314,-0.1657730042934417
ReCl2-CdI2-NM,0.3098006546497345,0.2730774879455566
TlBr2-MoS2-NM,-0.4599510133266449,-0.4522180259227752
Ta2Cl2S2-FeOCl-NM,-1.1230273246765137,-1.130402684211731
BiTiAs-MoSSe-NM,-0.0564919710159301,-0.0856348946690559
Pb2Cl2-CH-NM,-0.5639154314994812,-0.5330753326416016
Mn3H2N2O2-Ti3C2H2O2-FM,-0.5761340856552124,-0.5599929094314575
Hg2Br2-CH-NM,-0.1924383044242859,-0.2494466602802276
PbS-GeSe-NM,-0.4123057723045349,-0.3436559736728668
Rh2I6-TiCl3-NM,-0.0285931229591369,0.0291378777474164
RbS2-GeS2-NM,0.590618371963501,0.563366174697876
Cr3MoS8-CrW3S8-NM,-0.7469576597213745,-0.7237729430198669
Zn2Te4-PdS2-NM,0.0368187427520751,0.0022460569161921
Mo2Te2-GaS-NM,0.4287827908992767,0.4139105975627899
Fe2F2-CH-AFM,-1.3207749128341677,-1.2476806640625
Ga2O2-GaS-NM,-1.476684331893921,-1.4506605863571167
BrSbSe-MoSSe-NM,-0.3502489030361175,-0.3202222883701324
Co2Te4-PdS2-FM,0.156853586435318,0.1481779962778091
TaF2-GeS2-NM,-2.1452386379241943,-2.061676025390625
SnBr2-GeS2-NM,-0.600241482257843,-0.6609942317008972
MnI2-CdI2-FM,-0.3659245669841766,-0.4197188913822174
Nb2Se2-FeSe-NM,-0.5291140675544739,-0.5344951152801514
Ta2Se6-TiS3-NM,-0.6598107814788818,-0.6332782506942749
HfSeTe-BiTeI-NM,-1.092468500137329,-1.0839450359344482
IrI2-GeS2-NM,0.304905503988266,0.4447252452373504
Fe2Cl2-CH-AFM,-0.2623336911201477,-0.1863846629858017
Cr2S2-FeSe-FM,-0.4767840504646301,-0.488794207572937
Co2I6-AgBr3-FM,0.0784150063991546,0.0661033764481544
Mo4C3-Ti4C3-NM,0.4996008574962616,0.3540683090686798
Ti2Te2-GaS-NM,-0.0099062025547027,-0.0964927971363067
Ti2Br6-TiCl3-AFM,-1.176154375076294,-1.17005455493927
V2Te6-VTe3-NM,-0.1582939326763153,-0.165449246764183
WO2-MoS2-NM,-1.9561318159103396,-2.0169694423675537
MoCl2-MoS2-FM,-0.2773433327674866,-0.2753379046916961
Ni2S2-GaSe-FM,-0.052675575017929,-0.0744479596614837
ZrSeTe-MoSSe-NM,-1.0452598333358765,-1.017100214958191
Ge2I2Se2-FeOCl-NM,-0.2401084005832672,-0.1763230115175247
Ru2Cl2O2-FeOCl-NM,-0.5665611028671265,-0.5686107873916626
Cr2O4-WTe2-FM,-1.6596490144729614,-1.5703266859054563
Cu2Cl6-AgBr3-NM,-0.1339244544506073,-0.1691558957099914
Pb2Br8C16H48N4-PbA2I4-NM,-0.4457888305187225,-0.3765081167221069
Cu2Cl2-CH-NM,-0.3107852339744568,-0.382899135351181
TiSeTe-MoSSe-NM,-0.8351216912269592,-0.8167117238044739
Zr4F2N3-Ti4C3O2-NM,-2.358449459075928,-2.2254014015197754
WTe2-MoS2-NM,0.0065399408340454,-0.1094379723072052
YCl2-GeS2-FM,-1.8090474605560305,-1.6689274311065674
MgI2-MoS2-NM,-0.9758706092834472,-0.921940267086029
Pt2Se2-CH-NM,0.016802430152893,-0.096758097410202
Fe2S2-GaS-NM,-0.141854703426361,-0.0939687192440033
AsCl2-MoS2-NM,-0.1527000069618225,-0.0890790671110153
Ni2Te2-NiSe-FM,-0.0621492266654968,-0.1346534490585327
Au2Cl6-BiI3-AFM,-0.0386515855789184,-0.093761458992958
Hg2Te2-CH-NM,-0.0501010119915008,-0.095511607825756
Rh2Cl2Se2-FeOCl-NM,-0.5241377353668213,-0.5753684043884277
Os2O2-GaS-NM,-0.2257246673107147,-0.3634858131408691
ScI2-MoS2-FM,-1.1659544706344604,-1.1378675699234009
Zr3H2N2O2-Ti3C2H2O2-NM,-1.7307047843933103,-1.6451802253723145
Co2S2-GaS-NM,-0.1548173725605011,-0.1132556721568107
Li2Ti-MoS2-NM,0.3573391139507293,0.342350572347641
WSTe-MoSSe-NM,-0.4133645594120025,-0.4191915988922119
Sc4N3O2-Ti4C3O2-NM,-2.249276876449585,-2.2502975463867188
Ti2Cl2-CH-AFM,-0.6386233568191528,-0.6460866332054138
Pt2Se2-NiSe-NM,-0.063276469707489,-0.1702296286821365
Mn2Cl2-FeSe-FM,-0.0281976759433746,-0.0836662426590919
Pb2C16H48I8N4-PbA2I4-NM,-0.312020480632782,-0.3256648778915405
V2I2N2-FeOCl-FM,-0.6448875665664673,-0.628343939781189
VTe2-MoS2-FM,-0.2842490673065185,-0.3064207136631012
Li2Ta-MoS2-NM,0.4385845959186554,0.4373522400856018
Mn2Se2-CH-AFM,-0.375104010105133,-0.4543069899082184
Mn2I2O2-FeOCl-FM,-0.901174783706665,-1.0036134719848633
F2Ge-GeS2-NM,-1.8694835901260376,-1.9530057907104488
NbBr2-GeS2-NM,-0.2747157514095306,-0.3576900959014892
Pt2I2-FeSe-NM,0.4302075207233429,0.3573238551616668
Ru2P2Te6-MnPSe3-NM,0.0111835896968841,-0.0732502564787864
Ir2Br4-WTe2-NM,0.2874585688114166,0.1802131831645965
Cr2I2N2-FeOCl-FM,-0.163371205329895,-0.232210636138916
Sn2Br4C16Cl4H48N4-PbA2I4-NM,-0.3285972476005554,-0.3818729817867279
In2I6-TiCl3-NM,-0.3326585590839386,-0.3818153142929077
ClSbSe-MoSSe-NM,-0.4341172277927398,-0.4052447378635406
Rh2Cl6-Undefined-NM,-0.1161444783210754,-0.2177231460809707
ReTe2-MoS2-NM,0.2131001651287078,0.1813507080078125
MnBr2-GeS2-FM,-0.5639313459396362,-0.7496337890625
CuTe2-CdI2-NM,0.1915636956691742,0.1492695808410644
